Src,EqId,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
us,c000ds8h,"Tuesday, November 13, 2012 23:55:48 UTC",37.27,37.11,4.5,13,?,"26km ESE of Turkoglu, Turkey"
nc,71885741,"Tuesday, November 13, 2012 23:50:03 UTC",40.4492,-125.9713,3.5,22.8,?,"145km W of Ferndale, California"
us,c000ds8f,"Tuesday, November 13, 2012 23:43:35 UTC",51.605,176.916,4.4,35.2,?,"72km SW of Kiska Volcano, Alaska"
us,c000ds7u,"Tuesday, November 13, 2012 23:24:10 UTC",42.55,19.02,4.4,17,?,"10km W of Danilovgrad, Montenegro"
us,c000ds7z,"Tuesday, November 13, 2012 23:23:48 UTC",-21.043,-175.934,5.6,24.4,?,"75km W of Havelu, Tonga"
ak,10602081,"Tuesday, November 13, 2012 21:56:26 UTC",57.6526,-142.8449,2.5,10,?,"269km S of Cape Yakataga, Alaska"
ak,10602080,"Tuesday, November 13, 2012 21:55:34 UTC",54.5843,-161.7417,2.5,20.4,?,"91km SE of Cold Bay, Alaska"
ak,10599564,"Tuesday, November 13, 2012 21:06:10 UTC",57.5494,-142.8735,3.2,10,?,"289km SW of Yakutat, Alaska"
ak,10599540,"Tuesday, November 13, 2012 20:21:52 UTC",57.6099,-142.8427,2.5,11.9,?,"274km S of Cape Yakataga, Alaska"
ak,10602074,"Tuesday, November 13, 2012 20:04:23 UTC",57.6679,-142.8038,2.5,10,?,"268km S of Cape Yakataga, Alaska"
us,c000drwl,"Tuesday, November 13, 2012 18:28:14 UTC",22.893,95.928,4.9,20,?,"43km NNE of Shwebo, Burma"
us,2012hxbm,"Tuesday, November 13, 2012 18:25:54 UTC",36.503,28.215,4,44.4,?,"6km N of Rodos, Greece"
ak,10602069,"Tuesday, November 13, 2012 18:21:27 UTC",57.5542,-142.8337,2.5,10,?,"280km S of Cape Yakataga, Alaska"
ak,10599478,"Tuesday, November 13, 2012 18:14:47 UTC",57.621,-142.8186,2.6,10,?,"279km S of Cape Yakataga, Alaska"
us,2012hxbk,"Tuesday, November 13, 2012 18:12:57 UTC",7.585,94.424,4.6,55.8,?,"129km ESE of Mohean, India"
us,2012hxez,"Tuesday, November 13, 2012 16:22:14 UTC",39.859,63.849,4.2,10,?,"36km N of Karakul', Uzbekistan"
us,2012hxey,"Tuesday, November 13, 2012 16:10:12 UTC",-58.116,-26.061,4.2,76.9,?,"105km NNE of Bristol Island, South Sandwich Islands"
us,2012hxex,"Tuesday, November 13, 2012 15:37:37 UTC",13.889,-92.565,4.2,36.5,?,"79km SSW of Ocos, Guatemala"
us,2012hxbq,"Tuesday, November 13, 2012 15:02:56 UTC",13.677,-92.241,4.5,35,?,"77km SSW of Champerico, Guatemala"
ak,10599391,"Tuesday, November 13, 2012 14:53:09 UTC",57.5471,-142.8843,2.7,11.6,?,"281km S of Cape Yakataga, Alaska"
ak,10602046,"Tuesday, November 13, 2012 13:40:22 UTC",57.6049,-142.8379,2.5,12,?,"275km S of Cape Yakataga, Alaska"
nc,71881720,"Tuesday, November 13, 2012 13:40:05 UTC",39.0457,-123.0908,3.3,3,?,"11km SE of Talmage, California"
ak,10599352,"Tuesday, November 13, 2012 13:15:30 UTC",57.491,-142.7774,2.7,11,?,"287km S of Cape Yakataga, Alaska"
us,c000drpn,"Tuesday, November 13, 2012 12:42:50 UTC",0.274,122.312,4.3,155.02,?,"28km S of Tilamuta, Indonesia"
ak,10602038,"Tuesday, November 13, 2012 12:22:25 UTC",57.5754,-142.6572,2.5,10,?,"277km SW of Yakutat, Alaska"
us,c000drpf,"Tuesday, November 13, 2012 12:13:18 UTC",-16.671,-175.747,4.8,176.5,?,"227km WSW of Hihifo, Tonga"
us,c000drpd,"Tuesday, November 13, 2012 12:12:08 UTC",-4.886,103.024,4.6,67.4,?,"83km WNW of Kuripan, Indonesia"
ak,10599314,"Tuesday, November 13, 2012 11:40:48 UTC",57.5272,-142.838,3.1,12,?,"283km S of Cape Yakataga, Alaska"
ak,10599310,"Tuesday, November 13, 2012 11:28:42 UTC",50.638,-175.1119,3.1,25.7,?,"175km SE of Adak, Alaska"
ak,10599288,"Tuesday, November 13, 2012 09:45:54 UTC",57.6257,-142.8526,2.5,10.9,?,"272km S of Cape Yakataga, Alaska"
ak,10599278,"Tuesday, November 13, 2012 09:20:41 UTC",57.6709,-143.0245,2.6,12,?,"269km S of Cape Yakataga, Alaska"
us,c000drn8,"Tuesday, November 13, 2012 09:08:01 UTC",13.871,-92.332,4.8,34.8,?,"65km SW of Champerico, Guatemala"
us,2012hxew,"Tuesday, November 13, 2012 08:42:02 UTC",23.105,96.156,4.2,10,?,"40km WNW of Mogok, Burma"
us,2012hxev,"Tuesday, November 13, 2012 08:36:24 UTC",23.1,96.013,4.7,10,?,"53km WNW of Mogok, Burma"
us,c000drn3,"Tuesday, November 13, 2012 08:35:12 UTC",37.062,-104.882,2.7,5,?,"35km WSW of Trinidad, Colorado"
ak,10599264,"Tuesday, November 13, 2012 08:31:11 UTC",56.7179,-157.3766,2.7,79.4,?,"99km ENE of Chignik Lake, Alaska"
us,2012hxeu,"Tuesday, November 13, 2012 08:28:12 UTC",10.093,-85.53,4.1,35,?,"10km SW of Nicoya, Costa Rica"
ak,10602021,"Tuesday, November 13, 2012 07:58:10 UTC",57.5323,-142.8044,2.6,11.2,?,"283km S of Cape Yakataga, Alaska"
ak,10602019,"Tuesday, November 13, 2012 07:37:45 UTC",57.5659,-142.8328,2.7,11.8,?,"279km S of Cape Yakataga, Alaska"
us,c000drmp,"Tuesday, November 13, 2012 07:34:19 UTC",52.815,-132.606,4.3,10,?,"137km SSW of Masset, Canada"
us,c000drmk,"Tuesday, November 13, 2012 07:17:02 UTC",11.947,-86.419,4.3,143.9,?,"10km ESE of Carlos Fonseca Amador, Nicaragua"
us,c000drmh,"Tuesday, November 13, 2012 07:06:33 UTC",38.265,15.842,4.3,75.7,?,"1km W of Sant'Eufemia d'Aspromonte, Italy"
ak,10602015,"Tuesday, November 13, 2012 07:05:04 UTC",57.5952,-142.8028,2.5,11.9,?,"276km S of Cape Yakataga, Alaska"
us,c000drml,"Tuesday, November 13, 2012 06:48:19 UTC",29.717,-42.599,4.9,10.1,?,"Northern Mid-Atlantic Ridge"
us,c000drma,"Tuesday, November 13, 2012 06:44:17 UTC",-3.006,139.602,4.8,48.3,?,"116km WSW of Abepura, Indonesia"
us,c000drme,"Tuesday, November 13, 2012 06:21:32 UTC",29.839,-42.795,4.8,10.1,?,"Northern Mid-Atlantic Ridge"
us,c000drlw,"Tuesday, November 13, 2012 05:31:57 UTC",13.768,-92.054,4.8,36.4,?,"60km SSW of Champerico, Guatemala"
us,c000drlm,"Tuesday, November 13, 2012 04:55:48 UTC",52.823,-132.006,5.1,9.8,?,"132km S of Masset, Canada"
us,c000drlb,"Tuesday, November 13, 2012 04:31:27 UTC",-45.744,-77.142,6.1,9.7,?,"Off the coast of Aisen, Chile"
ak,10599189,"Tuesday, November 13, 2012 04:14:33 UTC",57.5598,-142.8176,2.6,10,?,"280km S of Cape Yakataga, Alaska"
ak,10601994,"Tuesday, November 13, 2012 04:04:43 UTC",57.5585,-142.8219,2.6,10,?,"280km S of Cape Yakataga, Alaska"
us,c000drkq,"Tuesday, November 13, 2012 03:11:26 UTC",-20.468,-69.012,5,91.5,?,"121km ESE of Iquique, Chile"
ak,10599157,"Tuesday, November 13, 2012 02:24:00 UTC",57.5881,-142.8559,3.2,11.9,?,"277km S of Cape Yakataga, Alaska"
ak,10601985,"Tuesday, November 13, 2012 02:22:56 UTC",57.5131,-142.8278,3.2,10,?,"285km S of Cape Yakataga, Alaska"
ak,10599148,"Tuesday, November 13, 2012 02:18:13 UTC",64.9289,-151.1937,2.7,18.8,?,"27km WSW of Manley Hot Springs, Alaska"
ak,10599138,"Tuesday, November 13, 2012 02:12:43 UTC",57.5553,-142.8634,3.2,12,?,"280km S of Cape Yakataga, Alaska"
ak,10601982,"Tuesday, November 13, 2012 02:11:17 UTC",57.5962,-142.9093,3.1,10,?,"276km S of Cape Yakataga, Alaska"
ak,10601977,"Tuesday, November 13, 2012 01:57:15 UTC",57.5348,-142.8054,2.8,10,?,"282km S of Cape Yakataga, Alaska"
ak,10599118,"Tuesday, November 13, 2012 01:57:00 UTC",56.81,-142.4385,3.4,0.1,?,"Gulf of Alaska"
us,c000drkd,"Tuesday, November 13, 2012 01:56:45 UTC",-1.777,-81.594,5,34.8,?,"85km NW of Salinas, Ecuador"
us,c000drkc,"Tuesday, November 13, 2012 01:52:20 UTC",19.238,96.082,4.8,18.2,?,"50km NW of Taungoo, Burma"
ak,10601965,"Tuesday, November 13, 2012 00:43:36 UTC",57.6035,-142.7767,2.9,12,?,"275km S of Cape Yakataga, Alaska"
ci,15244329,"Tuesday, November 13, 2012 00:19:16 UTC",35.5107,-116.2462,2.9,0,?,"31km NNW of Baker, California"
us,c000drje,"Tuesday, November 13, 2012 00:12:00 UTC",10.362,-85.548,4.2,39.6,?,"6km SE of Belen, Costa Rica"
ak,10599039,"Monday, November 12, 2012 23:54:04 UTC",57.576,-142.9145,3.9,11.9,?,"278km S of Cape Yakataga, Alaska"
ak,10599024,"Monday, November 12, 2012 23:38:15 UTC",57.6167,-142.8673,2.6,10.9,?,"274km S of Cape Yakataga, Alaska"
ak,10599021,"Monday, November 12, 2012 23:32:54 UTC",57.6161,-142.8563,2.7,11.9,?,"274km S of Cape Yakataga, Alaska"
ak,10599015,"Monday, November 12, 2012 23:30:04 UTC",57.5803,-142.7453,2.9,11,?,"277km S of Cape Yakataga, Alaska"
ak,10602980,"Monday, November 12, 2012 23:20:07 UTC",57.5983,-142.8389,3.5,12,?,"275km S of Cape Yakataga, Alaska"
ak,10598997,"Monday, November 12, 2012 23:18:59 UTC",57.636,-142.7774,3.4,12,?,"271km S of Cape Yakataga, Alaska"
us,c000drir,"Monday, November 12, 2012 23:18:45 UTC",42.521,18.98,4.4,39.5,?,"14km WSW of Danilovgrad, Montenegro"
us,c000dril,"Monday, November 12, 2012 23:02:24 UTC",-37.761,77.917,4.8,9.9,?,"36km ENE of Amsterdam Island, "
ak,10598971,"Monday, November 12, 2012 22:53:39 UTC",57.5079,-142.8303,3.3,12,?,"285km S of Cape Yakataga, Alaska"
ak,10602970,"Monday, November 12, 2012 22:44:55 UTC",57.6049,-142.8187,2.5,10,?,"275km S of Cape Yakataga, Alaska"
ak,10598828,"Monday, November 12, 2012 22:43:55 UTC",56.1439,-152.6957,2.7,25.9,?,"174km SSE of Larsen Bay, Alaska"
ak,10598825,"Monday, November 12, 2012 22:41:42 UTC",56.0835,-152.6661,2.9,24.8,?,"180km SSE of Larsen Bay, Alaska"
ak,10602967,"Monday, November 12, 2012 22:36:16 UTC",51.4829,-179.6334,2.6,64.6,?,"44km NW of Amatignak Island, Alaska"
ak,10598820,"Monday, November 12, 2012 22:34:51 UTC",57.579,-142.804,2.9,10,?,"277km S of Cape Yakataga, Alaska"
ak,10602964,"Monday, November 12, 2012 22:27:00 UTC",57.5741,-142.7721,2.7,12,?,"278km S of Cape Yakataga, Alaska"
ak,10598812,"Monday, November 12, 2012 22:20:54 UTC",57.6009,-142.7773,4.2,10,?,"270km S of Cape Yakataga, Alaska"
ak,10598808,"Monday, November 12, 2012 22:18:47 UTC",57.5836,-142.8334,4,11.4,?,"281km S of Cape Yakataga, Alaska"
ak,10598802,"Monday, November 12, 2012 22:16:40 UTC",57.5651,-142.8562,3.5,12,?,"279km S of Cape Yakataga, Alaska"
ak,10598785,"Monday, November 12, 2012 21:52:14 UTC",57.6195,-142.8557,2.6,10,?,"273km S of Cape Yakataga, Alaska"
ak,10602955,"Monday, November 12, 2012 21:50:30 UTC",57.6526,-142.7019,2.5,12,?,"269km S of Cape Yakataga, Alaska"
ak,10598771,"Monday, November 12, 2012 21:40:58 UTC",57.6217,-142.8535,3.1,10.4,?,"273km S of Cape Yakataga, Alaska"
ak,10598762,"Monday, November 12, 2012 21:33:14 UTC",57.6018,-142.9222,2.6,10,?,"275km S of Cape Yakataga, Alaska"
ak,10598753,"Monday, November 12, 2012 21:29:59 UTC",57.6167,-142.8343,3.3,10,?,"273km S of Cape Yakataga, Alaska"
ak,10602949,"Monday, November 12, 2012 21:27:36 UTC",57.6007,-142.7479,2.5,11.8,?,"275km S of Cape Yakataga, Alaska"
ak,10602947,"Monday, November 12, 2012 21:21:27 UTC",57.6436,-142.8422,2.5,12,?,"270km S of Cape Yakataga, Alaska"
ak,10602946,"Monday, November 12, 2012 21:12:35 UTC",57.5701,-142.7503,2.8,11,?,"278km S of Cape Yakataga, Alaska"
ak,10598740,"Monday, November 12, 2012 21:08:15 UTC",57.5772,-142.8302,3.6,10,?,"278km S of Cape Yakataga, Alaska"
ak,10602944,"Monday, November 12, 2012 21:07:07 UTC",57.6388,-142.8201,3.4,10,?,"271km S of Cape Yakataga, Alaska"
ak,10598739,"Monday, November 12, 2012 21:03:25 UTC",67.1184,-143.0828,2.6,10.5,?,"114km ENE of Fort Yukon, Alaska"
ak,10602942,"Monday, November 12, 2012 21:01:47 UTC",57.6424,-142.8701,2.6,11.9,?,"271km S of Cape Yakataga, Alaska"
ak,10598734,"Monday, November 12, 2012 20:57:58 UTC",57.6235,-142.9328,2.8,11.9,?,"273km S of Cape Yakataga, Alaska"
ak,10602940,"Monday, November 12, 2012 20:56:26 UTC",57.664,-142.7233,2.7,10,?,"268km S of Cape Yakataga, Alaska"
ak,10602939,"Monday, November 12, 2012 20:54:57 UTC",57.6469,-142.8155,2.9,11.7,?,"270km S of Cape Yakataga, Alaska"
ak,10598710,"Monday, November 12, 2012 20:42:16 UTC",57.5884,-142.8764,5.8,10.9,?,"248km S of Cape Yakataga, Alaska"
us,2012hwa4,"Monday, November 12, 2012 20:42:14 UTC",57.797,-142.809,6.3,9,?,"253km S of Cape Yakataga, Alaska"
ak,10598691,"Monday, November 12, 2012 20:14:03 UTC",51.5429,-178.1385,2.6,9.8,?,"37km S of Tanaga Volcano, Alaska"
ak,10598686,"Monday, November 12, 2012 20:07:29 UTC",59.8693,-153.2435,2.5,117.3,?,"74km SSW of Redoubt Volcano, Alaska"
ci,15244225,"Monday, November 12, 2012 17:51:18 UTC",35.5082,-116.2498,2.6,0,?,"31km NNW of Baker, California"
us,2012hwgd,"Monday, November 12, 2012 16:09:41 UTC",-30.87,-177.588,4.3,10,?,"139km ENE of L'Esperance Rock, New Zealand"
us,2012hwgc,"Monday, November 12, 2012 15:34:28 UTC",13.873,-92.547,4.3,41.1,?,"80km SSW of Ocos, Guatemala"
us,2012hwgb,"Monday, November 12, 2012 15:08:07 UTC",13.746,-92.488,4.5,29.1,?,"86km SW of Champerico, Guatemala"
us,c000dr8u,"Monday, November 12, 2012 14:58:09 UTC",-17.631,-173.09,5.1,10,?,"147km NE of Neiafu, Tonga"
us,c000dr8h,"Monday, November 12, 2012 14:47:41 UTC",-24.277,178.919,5.2,557.8,?,"South of the Fiji Islands"
us,2012hwbq,"Monday, November 12, 2012 14:18:26 UTC",13.689,-92.486,4.4,23.8,?,"91km SW of Champerico, Guatemala"
us,2012hwet,"Monday, November 12, 2012 14:10:00 UTC",52.633,-173.585,4.2,143.8,?,"64km NE of Atka, Alaska"
us,2012hwbp,"Monday, November 12, 2012 14:10:00 UTC",52.568,-173.555,4.2,143.5,?,"60km NE of Atka, Alaska"
us,2012hwga,"Monday, November 12, 2012 14:08:33 UTC",-5.243,-76.447,4.6,35,?,"53km SSE of Barranca, Peru"
us,2012hwbn,"Monday, November 12, 2012 13:52:17 UTC",-5.688,149.064,4.7,172.6,?,"79km NW of Kandrian, Papua New Guinea"
us,2012hwbm,"Monday, November 12, 2012 13:30:14 UTC",43.358,-116.917,2.9,5.7,?,"22km SSW of Marsing, Idaho"
nc,71880895,"Monday, November 12, 2012 13:16:45 UTC",36.302,-120.839,2.7,9.9,?,"27km ENE of King City, California"
us,c000dr7f,"Monday, November 12, 2012 12:08:14 UTC",10.668,-61.973,4.6,78.5,?,"36km ENE of Gueiria, Venezuela"
ak,10597438,"Monday, November 12, 2012 12:04:24 UTC",52.6945,-168.1391,2.9,28.4,?,"56km ESE of Nikolski, Alaska"
us,c000dr6y,"Monday, November 12, 2012 11:15:10 UTC",29.696,138.124,5,506.2,?,"Izu Islands, Japan region"
us,c000dr6t,"Monday, November 12, 2012 10:55:14 UTC",-45.68,-76.958,4.7,10,?,"Off the coast of Aisen, Chile"
uu,60004597,"Monday, November 12, 2012 10:43:32 UTC",40.085,-111.407,2.5,8,?,"15km ESE of Mapleton, Utah"
us,c000dr6h,"Monday, November 12, 2012 10:32:28 UTC",-24.02,-179.902,5,540.6,?,"South of the Fiji Islands"
us,c000dr5u,"Monday, November 12, 2012 08:45:45 UTC",9.777,-84.278,4.5,30.2,?,"5km NW of Tejar, Costa Rica"
ak,10597403,"Monday, November 12, 2012 08:15:58 UTC",54.578,-161.7594,2.6,25.6,?,"91km SE of Cold Bay, Alaska"
us,c000dr4t,"Monday, November 12, 2012 07:26:04 UTC",52.1713,-131.2202,4.1,10.02,?,"212km W of Bella Bella Islands, Canada"
us,c000dr4b,"Monday, November 12, 2012 06:50:44 UTC",52.187,-131.452,4,10,?,"208km SSE of Masset, Canada"
us,c000dr3k,"Monday, November 12, 2012 06:05:26 UTC",14.4537,-91.9814,4.4,83.1,?,"18km NNW of Champerico, Guatemala"
us,2012hwal,"Monday, November 12, 2012 05:45:39 UTC",14.122,-92.475,4.3,35,?,"52km SW of Ocos, Guatemala"
us,c000dr3p,"Monday, November 12, 2012 05:45:39 UTC",14.077,-92.431,4.3,35.1,?,"54km SSW of Ocos, Guatemala"
us,c000dr34,"Monday, November 12, 2012 05:07:15 UTC",-45.624,-76.831,4.9,13.6,?,"Off the coast of Aisen, Chile"
pr,12317000,"Monday, November 12, 2012 04:55:30 UTC",18.5004,-68.2628,3.6,164,?,"17km ESE of Punta Cana, Dominican Republic"
us,c000dr30,"Monday, November 12, 2012 04:35:05 UTC",13.93,-92.42,4.3,19.6,?,"68km SSW of Ocos, Guatemala"
us,c000dr2j,"Monday, November 12, 2012 03:31:17 UTC",14.332,-92.351,4.7,34.9,?,"25km SW of Ocos, Guatemala"
us,c000dr29,"Monday, November 12, 2012 03:02:59 UTC",14.106,-92.211,4.7,24.5,?,"38km SW of Champerico, Guatemala"
ci,15243993,"Monday, November 12, 2012 02:45:45 UTC",35.9312,-117.6612,2.5,3.4,?,"29km NW of Searles Valley, California"
ak,10597284,"Monday, November 12, 2012 00:21:25 UTC",61.0186,-146.564,2.9,19.7,?,"17km SW of Valdez, Alaska"
us,c000dr18,"Monday, November 12, 2012 00:00:17 UTC",14.331,-92.243,4.5,35,?,"20km SSW of Ocos, Guatemala"
ak,10597274,"Sunday, November 11, 2012 23:52:19 UTC",59.0365,-151.7262,3.1,51.8,?,"68km S of Homer, Alaska"
us,c000dr15,"Sunday, November 11, 2012 23:49:27 UTC",13.96,-92.337,4.5,37.4,?,"58km SW of Champerico, Guatemala"
us,c000dr11,"Sunday, November 11, 2012 23:21:14 UTC",13.906,-92.262,5,39.6,?,"57km SW of Champerico, Guatemala"
us,c000dr0z,"Sunday, November 11, 2012 23:16:44 UTC",49.375,155.242,5.1,65.5,?,"158km SSW of Severo-Kuril'sk, Russia"
us,c000dr0j,"Sunday, November 11, 2012 22:44:33 UTC",13.899,-92.12,4.8,52.2,?,"49km SSW of Champerico, Guatemala"
us,c000dr0e,"Sunday, November 11, 2012 22:31:32 UTC",13.935,-92.452,4.5,37.6,?,"69km SSW of Ocos, Guatemala"
us,c000dr0c,"Sunday, November 11, 2012 22:25:46 UTC",14.373,-92.687,4.8,51.9,?,"47km SW of Puerto Madero, Mexico"
us,c000dr09,"Sunday, November 11, 2012 22:15:00 UTC",14.164,-92.167,6.5,27,?,"30km WSW of Champerico, Guatemala"
us,c000dqzz,"Sunday, November 11, 2012 21:33:10 UTC",-5.518,151.71,5.3,73.4,?,"142km SSW of Kokopo, Papua New Guinea"
ak,10597215,"Sunday, November 11, 2012 21:14:08 UTC",51.894,-169.5389,3.4,33.2,?,"113km SE of Yunaska Island, Alaska"
ci,15243865,"Sunday, November 11, 2012 19:41:59 UTC",33.0642,-116.4575,2.6,7,?,"13km E of Julian, California"
us,c000dqye,"Sunday, November 11, 2012 18:39:22 UTC",29.362,81.499,4.8,36.8,?,"39km NNE of Achham, Nepal"
us,c000dqy4,"Sunday, November 11, 2012 18:19:42 UTC",23.208,95.982,5.5,10,?,"62km WNW of Mogok, Burma"
us,c000dqxn,"Sunday, November 11, 2012 17:51:57 UTC",36.044,70.289,4.5,91.5,?,"43km W of `Alaqahdari-ye Kiran wa Munjan, Afghanistan"
us,2012hvfl,"Sunday, November 11, 2012 16:10:07 UTC",10.756,126.86,4.5,28.2,?,"114km E of Sulangan, Philippines"
us,2012hvca,"Sunday, November 11, 2012 15:45:16 UTC",13.902,-92.094,4.7,35,?,"48km SSW of Champerico, Guatemala"
us,2012hvfk,"Sunday, November 11, 2012 15:42:45 UTC",7.384,93.915,4.1,10,?,"92km SE of Mohean, India"
us,2012hvb9,"Sunday, November 11, 2012 15:41:40 UTC",-10.766,164.854,4.7,35.5,?,"107km W of Lata, Solomon Islands"
us,2012hvfj,"Sunday, November 11, 2012 15:40:33 UTC",-0.35,28.237,4.1,10,?,"128km WSW of Butembo, Democratic Republic of the Congo"
us,2012hvfi,"Sunday, November 11, 2012 15:34:15 UTC",11.955,143.192,4.9,5.2,?,"216km SW of Merizo Village, Guam"
us,c000dqwa,"Sunday, November 11, 2012 14:56:10 UTC",-10.755,164.828,5.2,25.9,?,"110km W of Lata, Solomon Islands"
us,2012hvb8,"Sunday, November 11, 2012 14:45:03 UTC",22.749,95.938,4.8,8.8,?,"31km NE of Shwebo, Burma"
us,2012hvb7,"Sunday, November 11, 2012 14:39:25 UTC",15.739,-97.943,4.4,10,?,"60km S of Santa Maria Huazolotitlan, Mexico"
us,2012hve7,"Sunday, November 11, 2012 13:34:00 UTC",51.701,-176.189,2.7,55.3,?,"38km ESE of Adak, Alaska"
us,2012hvfh,"Sunday, November 11, 2012 13:06:08 UTC",-5.818,151.768,4.7,40,?,"171km SSW of Kokopo, Papua New Guinea"
ak,10597127,"Sunday, November 11, 2012 12:57:32 UTC",62.5471,-151.1898,2.5,93.7,?,"61km WNW of Talkeetna, Alaska"
ak,10597125,"Sunday, November 11, 2012 12:08:57 UTC",56.1643,-157.7807,2.9,50.6,?,"61km E of Chignik Lake, Alaska"
us,2012hvfg,"Sunday, November 11, 2012 11:45:40 UTC",-6.604,128.915,4.2,214,?,"Banda Sea"
us,c000dqvg,"Sunday, November 11, 2012 10:54:41 UTC",22.72,95.832,5.8,6,?,"21km NE of Shwebo, Burma"
us,c000dqvd,"Sunday, November 11, 2012 10:32:16 UTC",12.139,-88.005,4.3,45.5,?,"90km SW of Jiquilillo, Nicaragua"
us,2012hvff,"Sunday, November 11, 2012 10:13:07 UTC",-10.951,164.825,4.1,45.2,?,"113km WSW of Lata, Solomon Islands"
pr,12316002,"Sunday, November 11, 2012 08:20:32 UTC",18.7921,-65.082,2.6,48,?,"52km NNW of Charlotte Amalie, U.S. Virgin Islands"
ak,10597085,"Sunday, November 11, 2012 08:16:52 UTC",52.4192,-176.2998,3.4,229.7,?,"64km NNE of Adak, Alaska"
us,c000dquy,"Sunday, November 11, 2012 08:02:27 UTC",3.285,-31.448,4.7,10,?,"Central Mid-Atlantic Ridge"
us,c000dquq,"Sunday, November 11, 2012 07:52:36 UTC",-5.933,130.209,4.8,10,?,"254km NNW of Saumlaki, Indonesia"
us,c000dquh,"Sunday, November 11, 2012 07:24:21 UTC",-33.973,-72.272,4.4,37.8,?,"73km SW of San Antonio, Chile"
ak,10597066,"Sunday, November 11, 2012 06:32:58 UTC",66.9162,-140.4905,2.5,12.9,?,"78km SSW of Old Crow, Canada"
ak,10597062,"Sunday, November 11, 2012 06:28:53 UTC",58.3763,-155.8292,2.8,152,?,"59km SE of King Salmon, Alaska"
us,c000dqtp,"Sunday, November 11, 2012 05:46:48 UTC",-33.98,-72.221,4.9,16,?,"70km SW of San Antonio, Chile"
us,c000dqtl,"Sunday, November 11, 2012 05:40:11 UTC",13.886,-91.542,4.4,64.8,?,"43km SW of Nueva Concepcion, Guatemala"
ci,15243649,"Sunday, November 11, 2012 05:39:15 UTC",33.9355,-116.0253,2.7,2.5,?,"22km S of Twentynine Palms, California"
us,c000dqth,"Sunday, November 11, 2012 05:24:46 UTC",-8.615,118.398,4.5,131.2,?,"13km ESE of Npongge, Indonesia"
pr,12316000,"Sunday, November 11, 2012 05:24:19 UTC",18.1541,-67.073,2.8,23,?,"5km ENE of Hormigueros, Puerto Rico"
ak,10597047,"Sunday, November 11, 2012 05:21:01 UTC",51.3606,-178.0491,2.6,56.1,?,"58km S of Tanaga Volcano, Alaska"
us,c000dqta,"Sunday, November 11, 2012 05:15:51 UTC",37.555,141.683,4.7,55.9,?,"60km E of Namie, Japan"
us,c000dqtb,"Sunday, November 11, 2012 05:10:55 UTC",-33.957,-72.167,4.6,8.4,?,"64km SW of San Antonio, Chile"
us,c000dqt3,"Sunday, November 11, 2012 05:01:16 UTC",-17.262,-177.842,4.8,572.7,?,"Fiji region"
us,c000dqt2,"Sunday, November 11, 2012 04:57:49 UTC",13.825,-91.625,4.3,59.4,?,"54km SW of Nueva Concepcion, Guatemala"
us,2012hvaj,"Sunday, November 11, 2012 04:51:14 UTC",-4.99,133.917,4.2,13.1,?,"92km NNW of Dobo, Indonesia"
us,c000dqsw,"Sunday, November 11, 2012 04:11:37 UTC",-17.791,-178.428,4.5,510.5,?,"278km ESE of Lambasa, Fiji"
us,c000dqsm,"Sunday, November 11, 2012 02:55:43 UTC",-11.617,166.228,4.9,81.6,?,"108km SSE of Lata, Solomon Islands"
us,2012hvfs,"Sunday, November 11, 2012 01:49:23 UTC",22.711,95.92,4.1,10,?,"27km NE of Shwebo, Burma"
us,2012hvfr,"Sunday, November 11, 2012 01:43:57 UTC",51.67,16.163,4.3,5,?,"5km E of Glogow, Poland"
us,2012hvfq,"Sunday, November 11, 2012 01:40:00 UTC",23.082,95.922,4.4,12,?,"61km NNE of Shwebo, Burma"
us,2012hvfp,"Sunday, November 11, 2012 01:37:39 UTC",22.985,96.148,4.5,10,?,"36km WNW of Mogok, Burma"
us,c000dqrk,"Sunday, November 11, 2012 01:32:27 UTC",22.679,95.839,4.9,13.7,?,"18km NE of Shwebo, Burma"
us,2012hvfn,"Sunday, November 11, 2012 01:31:47 UTC",23.356,95.963,4.3,20,?,"73km NW of Mogok, Burma"
us,c000dqrp,"Sunday, November 11, 2012 01:29:58 UTC",22.794,95.919,4.8,10,?,"33km NE of Shwebo, Burma"
us,2012hvfm,"Sunday, November 11, 2012 01:21:16 UTC",22.81,95.926,4.9,17.5,?,"35km NE of Shwebo, Burma"
us,c000dqs8,"Sunday, November 11, 2012 01:19:35 UTC",6.504,-82.165,4.6,35,?,"186km SSE of Punta de Burica, Panama"
us,c000dqqw,"Sunday, November 11, 2012 01:12:38 UTC",23.005,95.884,6.8,14,?,"52km NNE of Shwebo, Burma"
us,c000dqql,"Sunday, November 11, 2012 00:59:00 UTC",29.315,105.267,4.9,10,?,"3km SSW of Jin'e, China"
us,2012hvce,"Sunday, November 11, 2012 00:25:45 UTC",9.546,122.296,4.1,35,?,"19km SW of Cayhagan, Philippines"
ak,10596974,"Sunday, November 11, 2012 00:23:46 UTC",56.3433,-156.506,2.6,46.6,?,"79km NW of Chirikof Island, Alaska"
us,2012hvcd,"Sunday, November 11, 2012 00:19:59 UTC",26.032,142.694,4.4,21,?,"125km SSE of Chichi-shima, Japan"
